chr	start	end	miRNA
chr4	149129951	149129957	miR-9-3
chr4	174065723	174065729	miR-9-3
chr4	174449049	174449055	miR-9-3
chr4	174449782	174449788	miR-9-3
chr4	174480284	174480290	miR-9-3
chr4	174480284	174480290	miR-9-3
chr4	174452789	174452795	miR-9-3
chr4	54600180	54600186	miR-9-3
chr4	101733527	101733533	miR-9-3
chr4	85927512	85927518	miR-9-3
chr4	85927512	85927518	miR-9-3
chr5	1364190	1364196	miR-9-3
chr5	1364190	1364196	miR-9-3
chr5	4013005	4013011	miR-9-3
chr5	4512591	4512597	miR-9-3
chr5	5070058	5070064	miR-9-3
chr5	6020227	6020233	miR-9-3
chr5	6022293	6022299	miR-9-3
chr5	6686903	6686909	miR-9-3
chr5	6706756	6706762	miR-9-3
chr5	6768498	6768504	miR-9-3
chr5	7036629	7036635	miR-9-3
chr5	8445132	8445138	miR-9-3
chr5	8460059	8460065	miR-9-3
chr5	8460059	8460065	miR-9-3
chr5	8460059	8460065	miR-9-3
chr5	9641571	9641577	miR-9-3
chr5	9641571	9641577	miR-9-3
chr5	9641571	9641577	miR-9-3
chr5	10495409	10495415	miR-9-3
chr5	15112912	15112918	miR-9-3
chr5	17920342	17920348	miR-9-3
chr5	17920342	17920348	miR-9-3
chr5	17920342	17920348	miR-9-3
chr5	19142373	19142379	miR-9-3
chr5	20936400	20936406	miR-9-3
chr5	21327897	21327903	miR-9-3
chr5	37950842	37950848	miR-9-3
chr5	44828327	44828333	miR-9-3
chr5	56873699	56873705	miR-9-3
chr5	57192634	57192640	miR-9-3
chr5	59786747	59786753	miR-9-3
chr5	65614176	65614182	miR-9-3
chr5	66565903	66565909	miR-9-3
chr5	67089083	67089089	miR-9-3
chr5	67089083	67089089	miR-9-3
chr5	67095790	67095796	miR-9-3
chr5	67089083	67089089	miR-9-3
chr5	67089083	67089089	miR-9-3
chr5	71658122	71658128	miR-9-3
chr5	72590703	72590709	miR-9-3
chr5	72590703	72590709	miR-9-3
chr5	72590703	72590709	miR-9-3
chr5	73623979	73623985	miR-9-3
chr5	73832590	73832596	miR-9-3
chr5	74343735	74343741	miR-9-3
chr5	74348472	74348478	miR-9-3
chr5	81147585	81147591	miR-9-3
chr5	82061861	82061867	miR-9-3
chr5	85649709	85649715	miR-9-3
chr5	85649709	85649715	miR-9-3
chr5	87722571	87722577	miR-9-3
chr5	87722571	87722577	miR-9-3
chr5	87962736	87962742	miR-9-3
chr5	87962736	87962742	miR-9-3
chr5	87962736	87962742	miR-9-3
chr5	87962736	87962742	miR-9-3
chr5	87962736	87962742	miR-9-3
chr5	90608960	90608966	miR-9-3
chr5	90608960	90608966	miR-9-3
chr5	90608960	90608966	miR-9-3
chr5	91895636	91895642	miR-9-3
chr5	91895636	91895642	miR-9-3
chr5	95550949	95550955	miR-9-3
chr5	95583552	95583558	miR-9-3
chr5	108661690	108661696	miR-9-3
chr5	111498143	111498149	miR-9-3
chr5	116374256	116374262	miR-9-3
chr5	121974640	121974646	miR-9-3
chr5	123736103	123736109	miR-9-3
chr5	124255744	124255750	miR-9-3
chr5	124704625	124704631	miR-9-3
chr5	124704625	124704631	miR-9-3
chr5	124937387	124937393	miR-9-3
chr5	126091306	126091312	miR-9-3
chr5	133562980	133562986	miR-9-3
chr5	148443845	148443851	miR-9-3
chr5	148443845	148443851	miR-9-3
chr5	148443845	148443851	miR-9-3
chr5	148443845	148443851	miR-9-3
chr5	148795084	148795090	miR-9-3
chr5	148793329	148793335	miR-9-3
chr5	158752546	158752552	miR-9-3
chr5	159205029	159205035	miR-9-3
chr5	169625828	169625834	miR-9-3
chr5	169625969	169625975	miR-9-3
chr5	169625828	169625834	miR-9-3
chr5	169625969	169625975	miR-9-3
chr5	172384053	172384059	miR-9-3
chr5	172871052	172871058	miR-9-3
chr5	174422358	174422364	miR-9-3
chr5	16129388	16129394	miR-9-3
chr5	17130737	17130743	miR-9-3
chr5	36221743	36221749	miR-9-3
chr5	43287913	43287919	miR-9-3
chr5	43525381	43525387	miR-9-3
chr5	50669338	50669344	miR-9-3
chr5	56206279	56206285	miR-9-3
chr5	76443851	76443857	miR-9-3
chr5	76443851	76443857	miR-9-3
chr5	76443851	76443857	miR-9-3
chr5	76443851	76443857	miR-9-3
chr5	79778525	79778531	miR-9-3
chr5	87565730	87565736	miR-9-3
chr5	87722571	87722577	miR-9-3
chr5	96141696	96141702	miR-9-3
chr5	96141696	96141702	miR-9-3
chr5	108153815	108153821	miR-9-3
chr5	115783273	115783279	miR-9-3
chr5	118342852	118342858	miR-9-3
chr5	124068954	124068960	miR-9-3
chr5	131805497	131805503	miR-9-3
chr5	131808523	131808529	miR-9-3
chr5	137219289	137219295	miR-9-3
chr5	137372292	137372298	miR-9-3
chr5	140944316	140944322	miR-9-3
chr5	145740316	145740322	miR-9-3
chr5	151140904	151140910	miR-9-3
chr5	156687364	156687370	miR-9-3
chr5	163895848	163895854	miR-9-3
chr5	167614368	167614374	miR-9-3
chr5	175469611	175469617	miR-9-3
chr5	175774953	175774959	miR-9-3
chr5	177377402	177377408	miR-9-3
chr5	178396409	178396415	miR-9-3
chr5	180651903	180651909	miR-9-3
chr5	92747141	92747147	miR-9-3
chr5	92747141	92747147	miR-9-3
chr5	92747141	92747147	miR-9-3
chr5	92747141	92747147	miR-9-3
chr5	92747141	92747147	miR-9-3
chr5	92768096	92768102	miR-9-3
chr5	92747141	92747147	miR-9-3
chr5	92747141	92747147	miR-9-3
chr5	92747141	92747147	miR-9-3
chr5	131647615	131647621	miR-9-3
chr6	181631	181637	miR-9-3
chr6	2273424	2273430	miR-9-3
chr6	2367182	2367188	miR-9-3
chr6	3908472	3908478	miR-9-3
chr6	3908950	3908956	miR-9-3
chr6	3909221	3909227	miR-9-3
chr6	6681698	6681704	miR-9-3
chr6	6901675	6901681	miR-9-3
chr6	22149631	22149637	miR-9-3
chr6	22136607	22136613	miR-9-3
chr6	22589514	22589520	miR-9-3
chr6	22745186	22745192	miR-9-3
chr6	25053908	25053914	miR-9-3
chr6	28105289	28105295	miR-9-3
chr6	32686236	32686242	miR-9-3
chr6	33860165	33860171	miR-9-3
chr6	33860165	33860171	miR-9-3
chr6	33860165	33860171	miR-9-3
chr6	33860165	33860171	miR-9-3
chr6	33881870	33881876	miR-9-3
chr6	33881870	33881876	miR-9-3
chr6	33881870	33881876	miR-9-3
chr6	34253733	34253739	miR-9-3
chr6	44185701	44185707	miR-9-3
chr6	44185701	44185707	miR-9-3
chr6	45544031	45544037	miR-9-3
chr6	50066782	50066788	miR-9-3
chr6	53429596	53429602	miR-9-3
chr6	53429596	53429602	miR-9-3
chr6	53429596	53429602	miR-9-3
chr6	53429596	53429602	miR-9-3
chr6	53429596	53429602	miR-9-3
chr6	53429596	53429602	miR-9-3
chr6	58513757	58513763	miR-9-3
chr6	79315501	79315507	miR-9-3
chr6	81177576	81177582	miR-9-3
chr6	91066277	91066283	miR-9-3
chr6	93098460	93098466	miR-9-3
chr6	97731340	97731346	miR-9-3
chr6	108477821	108477827	miR-9-3
chr6	108477821	108477827	miR-9-3
chr6	112539586	112539592	miR-9-3
chr6	116576873	116576879	miR-9-3
chr6	132241673	132241679	miR-9-3
chr6	141771763	141771769	miR-9-3
chr6	149565150	149565156	miR-9-3
chr6	151518046	151518052	miR-9-3
chr6	156814521	156814527	miR-9-3
chr6	166363311	166363317	miR-9-3
chr6	166363311	166363317	miR-9-3
chr6	169123350	169123356	miR-9-3
chr6	169575418	169575424	miR-9-3
chr6	171005736	171005742	miR-9-3
chr6	7541236	7541242	miR-9-3
chr6	10414975	10414981	miR-9-3
chr6	10414975	10414981	miR-9-3
chr6	10514519	10514525	miR-9-3
chr6	30028711	30028717	miR-9-3
chr6	30028711	30028717	miR-9-3
chr6	29983168	29983174	miR-9-3
chr6	30028711	30028717	miR-9-3
chr6	30028711	30028717	miR-9-3
chr6	30028165	30028171	miR-9-3
chr6	30028711	30028717	miR-9-3
chr6	30271938	30271944	miR-9-3
chr6	30271938	30271944	miR-9-3
chr6	31971144	31971150	miR-9-3
chr6	32003881	32003887	miR-9-3
chr6	32940508	32940514	miR-9-3
chr6	39854369	39854375	miR-9-3
chr6	56980854	56980860	miR-9-3
chr6	56980854	56980860	miR-9-3
chr6	56980854	56980860	miR-9-3
chr6	73978102	73978108	miR-9-3
chr6	96023392	96023398	miR-9-3
chr6	101329774	101329780	miR-9-3
chr6	101330292	101330298	miR-9-3
chr6	105729308	105729314	miR-9-3
chr6	111599139	111599145	miR-9-3
chr6	111806046	111806052	miR-9-3
chr6	111806046	111806052	miR-9-3
chr6	111806046	111806052	miR-9-3
chr6	111806046	111806052	miR-9-3
chr6	114242343	114242349	miR-9-3
chr6	114560166	114560172	miR-9-3
chr6	133857612	133857618	miR-9-3
chr6	139504307	139504313	miR-9-3
chr6	158306416	158306422	miR-9-3
chr6	170563553	170563559	miR-9-3
chr6	158422728	158422734	miR-9-3
chr6	33214295	33214301	miR-9-3
chr6	58273090	58273096	miR-9-3
chr6	58273090	58273096	miR-9-3
chr6	58273090	58273096	miR-9-3
chr6	58273090	58273096	miR-9-3
chr6	58273090	58273096	miR-9-3
chr6	58276519	58276525	miR-9-3
chr6	90566913	90566919	miR-9-3
chr6	90572314	90572320	miR-9-3
chr6	90566913	90566919	miR-9-3
chr6	90572314	90572320	miR-9-3
chr6	90566913	90566919	miR-9-3
chr6	90572314	90572320	miR-9-3
chr6	90572977	90572983	miR-9-3
chr6	90566913	90566919	miR-9-3
chr6	90572314	90572320	miR-9-3
chr6	90572977	90572983	miR-9-3
chr6	90566913	90566919	miR-9-3
chr7	70973	70979	miR-9-3
chr7	145407	145413	miR-9-3
chr7	145407	145413	miR-9-3
chr7	421947	421953	miR-9-3
chr7	422602	422608	miR-9-3
chr7	22692894	22692900	miR-9-3
chr7	25398482	25398488	miR-9-3
chr7	27278903	27278909	miR-9-3
chr7	35535856	35535862	miR-9-3
chr7	47666962	47666968	miR-9-3
chr7	54643923	54643929	miR-9-3
chr7	63361408	63361414	miR-9-3
chr7	65993925	65993931	miR-9-3
chr7	65996359	65996365	miR-9-3
chr7	66007259	66007265	miR-9-3
chr7	85050565	85050571	miR-9-3
chr7	87900869	87900875	miR-9-3
chr7	108254640	108254646	miR-9-3
chr7	108592573	108592579	miR-9-3
chr7	128307762	128307768	miR-9-3
chr7	130615781	130615787	miR-9-3
chr7	156237289	156237295	miR-9-3
chr7	1204373	1204379	miR-9-3
chr7	17325979	17325985	miR-9-3
chr7	17325979	17325985	miR-9-3
chr7	17325979	17325985	miR-9-3
chr7	17325979	17325985	miR-9-3
chr7	17325979	17325985	miR-9-3
chr7	17325979	17325985	miR-9-3
chr7	22765305	22765311	miR-9-3
chr7	24236620	24236626	miR-9-3
chr7	27147476	27147482	miR-9-3
chr7	27168242	27168248	miR-9-3
chr7	27168242	27168248	miR-9-3
chr7	27186797	27186803	miR-9-3
chr7	27192899	27192905	miR-9-3
chr7	28283054	28283060	miR-9-3
chr7	30617424	30617430	miR-9-3
chr7	35738832	35738838	miR-9-3
chr7	41817847	41817853	miR-9-3
chr7	43548436	43548442	miR-9-3
chr7	78641424	78641430	miR-9-3
chr7	87906374	87906380	miR-9-3
chr7	87906374	87906380	miR-9-3
chr7	87906374	87906380	miR-9-3
chr7	87906374	87906380	miR-9-3
chr7	94785646	94785652	miR-9-3
chr7	96596510	96596516	miR-9-3
chr7	96607882	96607888	miR-9-3
chr7	96596510	96596516	miR-9-3
chr7	96596510	96596516	miR-9-3
chr7	96596510	96596516	miR-9-3
chr7	96596510	96596516	miR-9-3
chr7	96607882	96607888	miR-9-3
chr7	112786251	112786257	miR-9-3
chr7	121945894	121945900	miR-9-3
chr7	126869169	126869175	miR-9-3
chr7	129782052	129782058	miR-9-3
chr7	132533982	132533988	miR-9-3
chr7	136583658	136583664	miR-9-3
chr7	136586599	136586605	miR-9-3
chr7	143929182	143929188	miR-9-3
chr7	143948614	143948620	miR-9-3
chr7	143948614	143948620	miR-9-3
chr7	143948614	143948620	miR-9-3
chr7	143948614	143948620	miR-9-3
chr7	157822070	157822076	miR-9-3
chr7	43161613	43161619	miR-9-3
chr7	26533497	26533503	miR-9-3
chr7	26533497	26533503	miR-9-3
chr7	26533497	26533503	miR-9-3
chr7	26538235	26538241	miR-9-3
chr7	34762966	34762972	miR-9-3
chr7	34762966	34762972	miR-9-3
chr7	42701814	42701820	miR-9-3
chr7	44044495	44044501	miR-9-3
chr7	81206394	81206400	miR-9-3
chr7	81211149	81211155	miR-9-3
chr7	81206394	81206400	miR-9-3
chr7	81211149	81211155	miR-9-3
chr7	114766595	114766601	miR-9-3
chr7	124580430	124580436	miR-9-3
chr7	124580430	124580436	miR-9-3
chr7	124580430	124580436	miR-9-3
chr7	124580430	124580436	miR-9-3
chr7	124987241	124987247	miR-9-3
chr7	131582409	131582415	miR-9-3
chr7	131613308	131613314	miR-9-3
chr7	150144559	150144565	miR-9-3
chr7	158819144	158819150	miR-9-3
chr7	30617424	30617430	miR-9-3
chr8	2368056	2368062	miR-9-3
chr8	5366461	5366467	miR-9-3
chr8	7176657	7176663	miR-9-3
chr8	7841796	7841802	miR-9-3
chr8	8421929	8421935	miR-9-3
chr8	9225382	9225388	miR-9-3
chr8	16519556	16519562	miR-9-3
chr8	16989634	16989640	miR-9-3
chr8	20215839	20215845	miR-9-3
chr8	20221301	20221307	miR-9-3
chr8	20841013	20841019	miR-9-3
chr8	21165918	21165924	miR-9-3
chr8	25697638	25697644	miR-9-3
chr8	29531669	29531675	miR-9-3
chr8	29672968	29672974	miR-9-3
chr8	29672968	29672974	miR-9-3
chr8	34197661	34197667	miR-9-3
chr8	37483323	37483329	miR-9-3
chr8	49506439	49506445	miR-9-3
chr8	49569939	49569945	miR-9-3
chr8	50141131	50141137	miR-9-3
chr8	52908818	52908824	miR-9-3
chr8	54302188	54302194	miR-9-3
chr8	54308490	54308496	miR-9-3
chr8	58132849	58132855	miR-9-3
chr8	58458049	58458055	miR-9-3
chr8	58896311	58896317	miR-9-3
chr8	64697569	64697575	miR-9-3
chr8	65296110	65296116	miR-9-3
chr8	70016243	70016249	miR-9-3
chr8	71393457	71393463	miR-9-3
chr8	80945430	80945436	miR-9-3
chr8	81447968	81447974	miR-9-3
chr8	81979830	81979836	miR-9-3
chr8	87784689	87784695	miR-9-3
chr8	90629260	90629266	miR-9-3
chr8	90629260	90629266	miR-9-3
chr8	93512894	93512900	miR-9-3
chr8	102180787	102180793	miR-9-3
chr8	102299723	102299729	miR-9-3
chr8	104479514	104479520	miR-9-3
chr8	109593318	109593324	miR-9-3
chr8	112388914	112388920	miR-9-3
chr8	117285845	117285851	miR-9-3
chr8	125476681	125476687	miR-9-3
chr8	125956068	125956074	miR-9-3
chr8	128221282	128221288	miR-9-3
chr8	130694155	130694161	miR-9-3
chr8	134909892	134909898	miR-9-3
chr8	135804966	135804972	miR-9-3
chr8	135806405	135806411	miR-9-3
chr8	141531634	141531640	miR-9-3
chr8	141535888	141535894	miR-9-3
chr8	144841002	144841008	miR-9-3
chr8	9909618	9909624	miR-9-3
chr8	9910051	9910057	miR-9-3
chr8	10611742	10611748	miR-9-3
chr8	10622030	10622036	miR-9-3
chr8	17739811	17739817	miR-9-3
chr8	24245439	24245445	miR-9-3
chr8	24245439	24245445	miR-9-3
chr8	27067877	27067883	miR-9-3
chr8	30239867	30239873	miR-9-3
chr8	30239867	30239873	miR-9-3
chr8	30239867	30239873	miR-9-3
chr8	38830160	38830166	miR-9-3
chr8	57464085	57464091	miR-9-3
chr8	74210067	74210073	miR-9-3
chr8	95651127	95651133	miR-9-3
chr8	96081106	96081112	miR-9-3
chr8	99054251	99054257	miR-9-3
chr8	99054783	99054789	miR-9-3
chr8	103264075	103264081	miR-9-3
chr8	103264075	103264081	miR-9-3
chr8	106674805	106674811	miR-9-3
chr8	110327586	110327592	miR-9-3
chr8	110327741	110327747	miR-9-3
chr8	124194138	124194144	miR-9-3
chr8	125058680	125058686	miR-9-3
chr8	125058680	125058686	miR-9-3
chr8	135610731	135610737	miR-9-3
chr8	146230156	146230162	miR-9-3
chr8	146231014	146231020	miR-9-3
chr8	10966416	10966422	miR-9-3
chr8	10966966	10966972	miR-9-3
chr8	10981747	10981753	miR-9-3
chr8	10981747	10981753	miR-9-3
chr8	24811220	24811226	miR-9-3
chr8	143742856	143742862	miR-9-3
chr8	17666494	17666500	miR-9-3
chr8	31201758	31201764	miR-9-3
chr8	59172334	59172340	miR-9-3
chr8	59172334	59172340	miR-9-3
chr8	129417932	129417938	miR-9-3
chr8	23221218	23221224	miR-9-3
chr8	93728076	93728082	miR-9-3
chr9	6646003	6646009	miR-9-3
chr9	7960621	7960627	miR-9-3
chr9	19929123	19929129	miR-9-3
chr9	22646232	22646238	miR-9-3
chr9	33697939	33697945	miR-9-3
chr9	35911193	35911199	miR-9-3
chr9	41311507	41311513	miR-9-3
chr9	41311507	41311513	miR-9-3
chr9	43151938	43151944	miR-9-3
chr9	43188127	43188133	miR-9-3
chr9	65493694	65493700	miR-9-3
chr9	65493694	65493700	miR-9-3
chr9	66523710	66523716	miR-9-3
chr9	66523710	66523716	miR-9-3
chr9	69082865	69082871	miR-9-3
chr9	69083392	69083398	miR-9-3
chr9	70921729	70921735	miR-9-3
chr9	83485002	83485008	miR-9-3
chr9	89596728	89596734	miR-9-3
chr9	89624372	89624378	miR-9-3
chr9	90480858	90480864	miR-9-3
chr9	92503831	92503837	miR-9-3
chr9	92803722	92803728	miR-9-3
chr9	93881467	93881473	miR-9-3
chr9	96939825	96939831	miR-9-3
chr9	96939825	96939831	miR-9-3
chr9	96939825	96939831	miR-9-3
chr9	101947101	101947107	miR-9-3
chr9	102137979	102137985	miR-9-3
chr9	106843540	106843546	miR-9-3
chr9	115764353	115764359	miR-9-3
chr9	117424584	117424590	miR-9-3
chr9	117889351	117889357	miR-9-3
chr9	122699781	122699787	miR-9-3
chr9	129032654	129032660	miR-9-3
chr9	138999951	138999957	miR-9-3
chr9	138999951	138999957	miR-9-3
chr9	139142752	139142758	miR-9-3
chr9	27699	27705	miR-9-3
chr9	466833	466839	miR-9-3
chr9	466833	466839	miR-9-3
chr9	466833	466839	miR-9-3
chr9	466833	466839	miR-9-3
chr9	14357165	14357171	miR-9-3
chr9	14357165	14357171	miR-9-3
chr9	21860045	21860051	miR-9-3
chr9	22049203	22049209	miR-9-3
chr9	22049203	22049209	miR-9-3
chr9	22049203	22049209	miR-9-3
chr9	22049203	22049209	miR-9-3
chr9	22049203	22049209	miR-9-3
chr9	22049203	22049209	miR-9-3
chr9	22049203	22049209	miR-9-3
chr9	22049203	22049209	miR-9-3
chr9	22049203	22049209	miR-9-3
chr9	22049203	22049209	miR-9-3
chr9	22049203	22049209	miR-9-3
chr9	22049203	22049209	miR-9-3
chr9	22049203	22049209	miR-9-3
chr9	22049203	22049209	miR-9-3
chr9	22049203	22049209	miR-9-3
chr9	32648458	32648464	miR-9-3
chr9	34582773	34582779	miR-9-3
chr9	34582773	34582779	miR-9-3
chr9	71010817	71010823	miR-9-3
chr9	71012724	71012730	miR-9-3
chr9	86474052	86474058	miR-9-3
chr9	86474052	86474058	miR-9-3
chr9	86474052	86474058	miR-9-3
chr9	86474052	86474058	miR-9-3
chr9	86474052	86474058	miR-9-3
chr9	86474052	86474058	miR-9-3
chr9	86474052	86474058	miR-9-3
chr9	86474052	86474058	miR-9-3
chr9	86474052	86474058	miR-9-3
chr9	86474052	86474058	miR-9-3
chr9	99012500	99012506	miR-9-3
chr9	119049166	119049172	miR-9-3
chr9	119324359	119324365	miR-9-3
chr9	119345959	119345965	miR-9-3
chr9	123615592	123615598	miR-9-3
chr9	124043427	124043433	miR-9-3
chr9	126254984	126254990	miR-9-3
chr9	131939250	131939256	miR-9-3
chr9	138359966	138359972	miR-9-3
chr9	98521708	98521714	miR-9-3
chr9	100092829	100092835	miR-9-3
chr9	100092829	100092835	miR-9-3
chr9	100092829	100092835	miR-9-3
chr9	100092829	100092835	miR-9-3
chr10	8094970	8094976	miR-9-3
chr10	8094970	8094976	miR-9-3
chr10	8341085	8341091	miR-9-3
chr10	25405566	25405572	miR-9-3
chr10	28288726	28288732	miR-9-3
chr10	29033010	29033016	miR-9-3
chr10	33274648	33274654	miR-9-3
chr10	33274648	33274654	miR-9-3
chr10	34061239	34061245	miR-9-3
chr10	38073044	38073050	miR-9-3
chr10	43199426	43199432	miR-9-3
chr10	46799470	46799476	miR-9-3
chr10	47097815	47097821	miR-9-3
chr10	47280283	47280289	miR-9-3
chr10	47280283	47280289	miR-9-3
chr10	48989216	48989222	miR-9-3
chr10	48989216	48989222	miR-9-3
chr10	60086598	60086604	miR-9-3
chr10	65750314	65750320	miR-9-3
chr10	72698854	72698860	miR-9-3
chr10	80039934	80039940	miR-9-3
chr10	80112367	80112373	miR-9-3
chr10	81388788	81388794	miR-9-3
chr10	89157911	89157917	miR-9-3
chr10	89157911	89157917	miR-9-3
chr10	91589480	91589486	miR-9-3
chr10	91599451	91599457	miR-9-3
chr10	91589480	91589486	miR-9-3
chr10	91599451	91599457	miR-9-3
chr10	91715718	91715724	miR-9-3
chr10	92259390	92259396	miR-9-3
chr10	101195523	101195529	miR-9-3
chr10	120117323	120117329	miR-9-3
chr10	120117323	120117329	miR-9-3
chr10	120117323	120117329	miR-9-3
chr10	120117323	120117329	miR-9-3
chr10	131865000	131865006	miR-9-3
chr10	988428	988434	miR-9-3
chr10	5556818	5556824	miR-9-3
chr10	13572095	13572101	miR-9-3
chr10	13726799	13726805	miR-9-3
chr10	17429034	17429040	miR-9-3
chr10	17429034	17429040	miR-9-3
chr10	17429034	17429040	miR-9-3
chr10	18291752	18291758	miR-9-3
chr10	29710577	29710583	miR-9-3
chr10	29710577	29710583	miR-9-3
chr10	45948533	45948539	miR-9-3
chr10	56366093	56366099	miR-9-3
chr10	56366248	56366254	miR-9-3
chr10	78320539	78320545	miR-9-3
chr10	78709066	78709072	miR-9-3
chr10	80827320	80827326	miR-9-3
chr10	88995652	88995658	miR-9-3
chr10	96039754	96039760	miR-9-3
chr10	96040181	96040187	miR-9-3
chr10	96046782	96046788	miR-9-3
chr10	96039754	96039760	miR-9-3
chr10	96046782	96046788	miR-9-3
chr10	96046782	96046788	miR-9-3
chr10	97778822	97778828	miR-9-3
chr10	97802480	97802486	miR-9-3
chr10	101716255	101716261	miR-9-3
chr10	102997755	102997761	miR-9-3
chr10	102997755	102997761	miR-9-3
chr10	102997755	102997761	miR-9-3
chr10	77503323	77503329	miR-9-3
chr10	97919476	97919482	miR-9-3
chr10	97919476	97919482	miR-9-3
chr10	97923091	97923097	miR-9-3
chr10	97919476	97919482	miR-9-3
chr10	31606922	31606928	miR-9-3
chr10	75264025	75264031	miR-9-3
chr11	127962	127968	miR-9-3
chr11	129527	129533	miR-9-3
chr11	6224097	6224103	miR-9-3
chr11	6384925	6384931	miR-9-3
chr11	15948848	15948854	miR-9-3
chr11	22501657	22501663	miR-9-3
chr11	23213601	23213607	miR-9-3
chr11	26309509	26309515	miR-9-3
chr11	29735661	29735667	miR-9-3
chr11	35606768	35606774	miR-9-3
chr11	36291651	36291657	miR-9-3
chr11	43966907	43966913	miR-9-3
chr11	45421715	45421721	miR-9-3
chr11	58901757	58901763	miR-9-3
chr11	58902084	58902090	miR-9-3
chr11	61308455	61308461	miR-9-3
chr11	64163078	64163084	miR-9-3
chr11	66037753	66037759	miR-9-3
chr11	69187044	69187050	miR-9-3
chr11	69231179	69231185	miR-9-3
chr11	78135780	78135786	miR-9-3
chr11	86548174	86548180	miR-9-3
chr11	94380626	94380632	miR-9-3
chr11	94380626	94380632	miR-9-3
chr11	107184507	107184513	miR-9-3
chr11	107184866	107184872	miR-9-3
chr11	107185289	107185295	miR-9-3
chr11	115514190	115514196	miR-9-3
chr11	119583623	119583629	miR-9-3
chr11	126970887	126970893	miR-9-3
chr11	128485802	128485808	miR-9-3
chr11	130737903	130737909	miR-9-3
chr11	1263583	1263589	miR-9-3
chr11	2893239	2893245	miR-9-3
chr11	5228245	5228251	miR-9-3
chr11	7478898	7478904	miR-9-3
chr11	7593118	7593124	miR-9-3
chr11	8702411	8702417	miR-9-3
chr11	9051814	9051820	miR-9-3
chr11	10171104	10171110	miR-9-3
chr11	22966715	22966721	miR-9-3
chr11	30450532	30450538	miR-9-3
chr11	32462570	32462576	miR-9-3
chr11	35306939	35306945	miR-9-3
chr11	47144711	47144717	miR-9-3
chr11	58702604	58702610	miR-9-3
chr11	62160516	62160522	miR-9-3
chr11	68709072	68709078	miR-9-3
chr11	70481013	70481019	miR-9-3
chr11	72121849	72121855	miR-9-3
chr11	72415219	72415225	miR-9-3
chr11	78154758	78154764	miR-9-3
chr11	82920669	82920675	miR-9-3
chr11	83015980	83015986	miR-9-3
chr11	92133420	92133426	miR-9-3
chr11	92133813	92133819	miR-9-3
chr11	100555310	100555316	miR-9-3
chr11	116969858	116969864	miR-9-3
chr11	119510772	119510778	miR-9-3
chr11	119600377	119600383	miR-9-3
chr11	120740221	120740227	miR-9-3
chr11	123083121	123083127	miR-9-3
chr11	124616211	124616217	miR-9-3
chr11	124634635	124634641	miR-9-3
chr11	124635088	124635094	miR-9-3
chr11	124634635	124634641	miR-9-3
chr11	124635088	124635094	miR-9-3
chr11	124671874	124671880	miR-9-3
chr11	125825813	125825819	miR-9-3
chr11	125825813	125825819	miR-9-3
chr11	125828083	125828089	miR-9-3
chr11	74127280	74127286	miR-9-3
chr11	111699579	111699585	miR-9-3
chr11	111699913	111699919	miR-9-3
chr11	116761082	116761088	miR-9-3
chr11	125061109	125061115	miR-9-3
chr11	125061284	125061290	miR-9-3
chr11	125061109	125061115	miR-9-3
chr11	125061284	125061290	miR-9-3
chr11	3529553	3529559	miR-9-3
chr11	3529553	3529559	miR-9-3
chr11	18028191	18028197	miR-9-3
chr11	64067269	64067275	miR-9-3
chr11	122051095	122051101	miR-9-3
